trip_id,booking_id,customer_id,customer_name,gender,age,city,route_id,route_name,origin_stop,destination_stop,bus_number,bus_type,driver_id,driver_name,trip_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,distance_km,fare_inr,discount_inr,payment_mode,booking_channel,seat_number,trip_status,cancellation_reason,rating,occupancy_pct,weather,is_peak_hour,subscription_type,device_type,gps_enabled,complaint_raised
Trp000998,Bk61237889,Cust00386,Vikram Agarwal,M,26.0,Pune,Rtpu013,Hadapsar - Kothrud,Hadapsar,Kothrud,Mh17Cf2891,Ac Seater,Drv0010,Sai Iyer,2024-06-25,2026-07-30 21:55:00,Nan,2026-07-30 22:22:00,Nan,9.1,0,24.0,Nan,Kiosk,C2,Cancelled,Route Diverted,4.0,58.5,Cloudy,0,Monthly Pass,Ios,True,No
Trp003065,Bk13013855,Cust00507,Neha Bansal,Male,39.0,Bangalore,Rtba026,Electronic City - Bannerghatta Road,Electronic City,Bannerghatta Road,Ka08Cf9779,Ac Sleeper,Drv0023,Reyansh Gupta,31/10/2024,2026-07-30 06:15:00,06:15,2026-07-30 07:39:00,07:39,39.4,448,49.0,Wallet,Corporate Portal,B10,Completed,Nan,3.0,16.8,Cloudy,0,Single Ride,Ios,Y,No
Trp001003,Bk31379674,Cust01216,Deepak Kapoor,Other,32.0,Hyderabad,Rthy037,Kukatpally - Uppal,Kukatpally,Uppal,Ts04Cf4388,Premium Ac,Drv0032,Ashok Shah,2024-06-11,2026-07-30 18:15:00,18:15,2026-07-30 18:45:00,18:45,16.0,191,0.0,Upi,Mobile App,C12,Completed,Nan,4.0,50.2,Clear,Yes,Single Ride,Ios,Yes,No
Trp000375,Bk79068413,Cust00099,Anika Patel,Female,18.0,Chennai,Rtch045,Adyar - Tambaram,Adyar,Tambaram,Tn49Cf4295,Non-Ac Seater,Drv0015,Kalpana Bansal,29/09/2024,2026-07-30 16:35:00,16:35,2026-07-30 17:34:00,17:34,20.9,233,29.0,Credit Card,Kiosk,D6,Completed,Nan,5.0,60.9,Haze,False,Monthly Pass,Web,True,No
Trp002086,Bk91082703,Cust00170,Aadhya Nair,M,36.0,Pune,Rtpu017,Kharadi - Baner,Kharadi,Baner,Mh41Cf5291,Ac Sleeper,Drv0079,Priya Bansal,16-Mar-2024,2026-07-30 17:15:00,17:47,2026-07-30 18:14:00,18:46,27.7,318,0.0,Credit Card,Kiosk,C1,Delayed-Completed,Nan,4.0,73.2,Fog,No,Monthly Pass,Android,True,0
Trp001492,Bk71014877,Cust01383,Geeta Bhat,Female,24.0,Bangalore,Rtba027,Yelahanka - Bannerghatta Road,Yelahanka,Bannerghatta Road,Ka14Cf6147,Ac Sleeper,Drv0076,Arjun Joshi,"November 07, 2024",2026-07-30 13:35:00,13:35,2026-07-30 14:39:00,Nan,33.5,534,0.0,Debit Card,Mobile App,C10,No-Show,Customer Request,4.0,27.3,Cloudy,No,Single Ride,Ios,True,0
Trp002150,Bk17808015,Cust01051,Diya Naidu,Female,33.0,Bangalore,Rtba024,Hebbal - Electronic City,Hebbal,Electronic City,Ka26Cf3144,Non-Ac Seater,Drv0048,Divya Rao,2024-06-26,2026-07-30 13:20:00,13:20,2026-07-30 14:07:00,14:07,17.8,187,0.0,Wallet,Mobile App,D9,Completed,Nan,5.0,27.9,Cloudy,0,Corporate Plan,Ios,Y,0
Trp002357,Bk61054950,Cust01175,Aditya Iyer,M,34.0,Delhi Ncr,Rtde058,Faridabad - Saket,Faridabad,Saket,Dl27Cf6344,Premium Ac,Drv0016,Pooja Rao,2024-03-26,2026-07-30 19:05:00,19:05,2026-07-30 19:52:00,19:52,22.0,372,86.0,Upi,Kiosk,A12,Completed,Nan,3.0,98.5,Fog,1,Weekly Pass,Ios,True,0
Trp000120,Bk71072780,Cust01284,Kalpana Agarwal,Female,34.0,Chennai,Rtch041,Adyar - Guindy,Adyar,Guindy,Tn36Cf4770,Ac Sleeper,Drv0036,Siddharth Kumar,13/12/2024,2026-07-30 18:20:00,18:27,2026-07-30 18:55:00,19:02,18.2,253,0.0,Debit Card,Website,C8,Completed,Nan,4.0,41.3,Cloudy,Yes,Monthly Pass,Android,Y,No
Trp001699,Bk66495584,Cust00194,Anita Malhotra,Female,43.0,Mumbai,Rtmu005,Lower Parel - Mulund,Lower Parel,Mulund,Mh33Cf2312,Ac Sleeper,Drv0020,Sneha Mehta,16-Dec-2024,2026-07-30 20:00:00,20:00,2026-07-30 20:29:00,20:29,10.9,147,0.0,Upi,Kiosk,C5,Completed,Nan,4.0,56.4,Cloudy,Yes,Weekly Pass,Web,True,No
Trp000894,Bk95713144,Cust00181,Lakshmi Mehta,Female,18.0,Delhi Ncr,Rtde053,Indirapuram - Rohini,Indirapuram,Rohini,Dl19Cf3085,Ac Sleeper,Drv0020,Sneha Mehta,2024-04-16,2026-07-30 19:25:00,19:25,2026-07-30 21:36:00,21:36,41.8,462,70.0,Wallet,Website,B5,Completed,Nan,4.0,97.3,Clear,True,Weekly Pass,Web,True,No
Trp000533,Bk87713329,Cust01181,Pooja Shah,Female,39.0,Chennai,Rtch045,Adyar - Tambaram,Adyar,Tambaram,Tn29Cf2982,Ac Sleeper,Drv0045,Sunita Gupta,2024-04-02,2026-07-30 10:55:00,10:55,2026-07-30 11:34:00,11:34,20.9,219,52.0,Upi,Corporate Portal,D11,Completed,Nan,4.0,43.0,Clear,0,Monthly Pass,Web,True,0
Trp000489,Bk40513661,Cust00840,Divya Patel,Male,26.0,Pune,Rtpu019,Kothrud - Magarpatta,Kothrud,Magarpatta,Mh45Cf2771,Premium Ac,Drv0072,Vihaan Patel,20/08/2024,2026-07-30 18:40:00,18:49,2026-07-30 19:14:00,19:23,10.7,165,0.0,Credit Card,Corporate Portal,A6,Completed,Nan,2.0,47.8,Cloudy,True,Monthly Pass,Ios,0,0
Trp001931,Bk57166708,Cust00683,Ananya Bansal,O,39.0,Pune,Rtpu019,Kothrud - Magarpatta,Kothrud,Magarpatta,Mh04Cf5262,Premium Ac,Drv0067,Sanjay Desai,03/09/2024,2026-07-30 15:45:00,16:13,2026-07-30 16:13:00,16:41,10.7,177,0.0,Credit Card,Website,C2,Delayed-Completed,Nan,3.0,42.2,Haze,False,Monthly Pass,Web,False,0
Trp002629,Bk93471369,Cust00892,Myra Kumar,Male,44.0,Pune,Rtpu014,Shivajinagar - Aundh,Shivajinagar,Aundh,Mh19Cf4566,Ac Seater,Drv0009,Aditya Sharma,04/11/2024,2026-07-30 08:40:00,08:40,2026-07-30 08:58:00,08:58,9.3,97,0.0,Debit Card,Mobile App,A11,Completed,Nan,4.0,92.3,Clear,Yes,Corporate Plan,Web,True,No
Trp000250,Bk56686694,Cust00325,Ashok Naidu,M,26.0,Mumbai,Rtmu001,Ghatkopar - Vashi,Ghatkopar,Vashi,Mh07Cf8119,Non-Ac Seater,Drv0060,Sunita Menon,2024-02-01,2026-07-30 07:55:00,07:55,2026-07-30 09:14:00,09:14,32.5,263,0.0,Credit Card,Corporate Portal,B1,Completed,Nan,4.0,38.7,Rain,False,Corporate Plan,Ios,True,No
Trp002109,Bk58408632,Cust01050,Suresh Sharma,Female,22.0,Mumbai,Rtmu010,Ghatkopar - Lower Parel,Ghatkopar,Lower Parel,Mh48Cf9837,Ac Seater,Drv0045,Sunita Gupta,2024-01-28,2026-07-30 10:00:00,10:05,2026-07-30 11:07:00,11:12,28.6,319,0.0,Net Banking,Mobile App,D15,Completed,Nan,5.0,94.3,Heavy Rain,0,Corporate Plan,Ios,1,0
Trp002378,Bk53527419,Cust01310,Kalpana Malhotra,F,29.0,Mumbai,Rtmu003,Andheri East - Powai,Andheri East,Powai,Mh45Cf5941,Ac Seater,Drv0015,Kalpana Bansal,14/08/2024,2026-07-30 10:00:00,10:00,2026-07-30 10:43:00,10:43,22.8,226,46.0,Cash,Kiosk,C5,Completed,Nan,2.0,62.3,Heavy Rain,Yes,Monthly Pass,Android,True,0
Trp001388,Bk93335054,Cust01265,Ashok Singh,Male,53.0,Delhi Ncr,Rtde052,Rohini - Faridabad,Rohini,Faridabad,Dl48Cf5065,Non-Ac Seater,Drv0001,Lakshmi Patel,2024-04-18,2026-07-30 12:20:00,Nan,2026-07-30 13:20:00,Nan,31.0,0,0.0,Nan,Website,D8,Cancelled,Traffic/Weather,4.0,58.5,Clear,False,Weekly Pass,Ios,Yes,0
Trp002231,Bk50661736,Cust00571,Divya Pillai,Male,31.0,Delhi Ncr,Rtde056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,Dl28Cf3223,Premium Ac,Drv0043,Geeta Singh,2024-02-22,2026-07-30 19:45:00,19:45,2026-07-30 20:08:00,20:08,8.3,125,0.0,Wallet,Mobile App,D14,Completed,Nan,4.0,17.6,Fog,True,Single Ride,Web,Y,0
Trp002301,Bk69117656,Cust00006,Neha Menon,F,36.0,Delhi Ncr,Rtde056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,Dl20Cf9317,Ac Sleeper,Drv0052,Vikram Rao,31/05/2024,2026-07-30 20:50:00,20:50,2026-07-30 21:06:00,21:06,8.3,109,20.0,Cash,Corporate Portal,B10,Completed,Nan,4.0,39.1,Fog,Yes,Single Ride,Android,1,No
Trp001442,Bk99969790,Cust00765,Suresh Kapoor,Female,18.0,Mumbai,Rtmu007,Thane West - Borivali,Thane West,Borivali,Mh27Cf9031,Ac Seater,Drv0029,Ayaan Joshi,11-Oct-2024,2026-07-30 07:40:00,07:40,2026-07-30 08:25:00,08:25,22.1,1326,0.0,Wallet,Mobile App,B4,Completed,Nan,5.0,99.8,Cloudy,Yes,Single Ride,Android,1,No
Trp001005,Bk76567593,Cust01320,Aadhya Singh,Female,20.0,Hyderabad,Rthy038,Hitec City - Kondapur,Hitec City,Kondapur,Ts47Cf5397,Non-Ac Seater,Drv0033,Manoj Iyer,2024-04-22,2026-07-30 19:30:00,19:35,2026-07-30 19:57:00,20:02,14.1,Inr 186,32.0,Cash,Website,D5,Completed,Nan,3.0,50.4,Cloudy,False,Weekly Pass,Android,True,Yes
Trp002869,Bk49215966,Cust00988,Tanvi Verma,M,21.0,Delhi Ncr,Rtde052,Rohini - Faridabad,Rohini,Faridabad,Dl36Cf6419,Non-Ac Seater,Drv0031,Diya Chopra,2024-12-17,2026-07-30 08:50:00,08:47,2026-07-30 10:12:00,10:09,31.0,Inr 382,0.0,Net Banking,Mobile App,A7,Completed,Nan,5.0,23.1,Fog,False,Monthly Pass,Ios,True,0
Trp001038,Bk49650049,Cust01102,Myra Desai,F,26.0,Chennai,Rtch043,Guindy - Anna Nagar,Guindy,Anna Nagar,Tn48Cf9883,Ac Seater,Drv0004,Siddharth Reddy,2024-10-31,2026-07-30 11:45:00,Nan,2026-07-30 12:59:00,Nan,33.6,0,0.0,Nan,Website,A15,Cancelled,Traffic/Weather,4.0,58.5,Rain,No,Corporate Plan,Ios,True,Yes
Trp002124,Bk43003206,Cust01034,Geeta Patel,F,36.0,Bangalore,Rtba023,Whitefield - Yelahanka,Whitefield,Yelahanka,Ka14Cf6147,Ac Sleeper,Drv0042,Kiara Iyer,2024-10-30,2026-07-30 18:35:00,18:35,2026-07-30 20:00:00,20:00,35.1,577,0.0,Debit Card,Website,D2,Completed,Nan,2.0,50.6,Fog,1,Corporate Plan,Ios,True,No
Trp001172,Bk11126586,Cust01270,Krishna Nair,F,32.0,Chennai,Rtch047,Sholinganallur - Tambaram,Sholinganallur,Tambaram,Tn48Cf3532,Ac Sleeper,Drv0057,Arjun Iyer,06/10/2024,2026-07-30 18:30:00,Nan,2026-07-30 19:16:00,Nan,24.1,0,37.0,Nan,Kiosk,D12,Cancelled,Payment Failed,4.0,58.5,Rain,0,Corporate Plan,Web,Yes,0
Trp001047,Bk71845342,Cust01075,Suresh Desai,M,30.0,Pune,Rtpu011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Mh13Cf4116,Premium Ac,Drv0074,Rohan Bhat,"February 22, 2024",2026-07-30 13:50:00,14:01,2026-07-30 15:47:00,15:58,39.5,615,0.0,Net Banking,Website,D2,Completed,Nan,4.0,54.3,Cloudy,No,Corporate Plan,Web,True,No
Trp002285,Bk42164035,Cust00037,Suresh Shah,Female,27.0,Pune,Rtpu011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Mh32Cf4475,Non-Ac Seater,Drv0006,Anita Naidu,2024-09-12,2026-07-30 12:05:00,Nan,2026-07-30 13:33:00,Nan,39.5,0,0.0,Nan,Corporate Portal,B9,Cancelled,Route Diverted,4.0,58.5,Fog,False,Monthly Pass,Ios,Y,0
Trp001525,Bk68286705,Cust00898,Karan Agarwal,Other,39.0,Delhi Ncr,Rtde056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,Dl35Cf6425,Ac Seater,Drv0020,Sneha Mehta,2024-11-03,2026-07-30 19:55:00,19:55,2026-07-30 20:18:00,20:18,8.3,93,0.0,Net Banking,Website,C2,Completed,Nan,5.0,89.0,Rain,No,Single Ride,Web,1,No
Trp001740,Bk12975459,Cust00579,Sunita Kumar,Male,28.0,Mumbai,Rtmu004,Thane West - Bkc,Thane West,Bkc,Mh07Cf8119,Non-Ac Seater,Drv0033,Manoj Iyer,2024-01-04,2026-07-30 06:55:00,06:55,2026-07-30 08:22:00,Nan,41.7,496,97.0,Cash,Kiosk,A8,No-Show,Customer Request,4.0,83.3,Cloudy,0,Monthly Pass,Ios,N,No
Trp000946,Bk15598844,Cust00028,Manoj Verma,Female,21.0,Chennai,Rtch044,Velachery - Omr,Velachery,Omr,Tn34Cf6632,Premium Ac,Drv0045,Sunita Gupta,04-Jul-2024,2026-07-30 17:40:00,17:40,2026-07-30 18:38:00,18:38,26.1,Inr 449,0.0,Wallet,Corporate Portal,B13,Completed,Nan,3.0,23.7,Fog,True,Monthly Pass,Ios,True,No
Trp000180,Bk49689985,Cust00699,Kalpana Malhotra,Female,39.0,Bangalore,Rtba022,Hsr Layout - Bannerghatta Road,Hsr Layout,Bannerghatta Road,Ka39Cf4450,Non-Ac Seater,Drv0033,Manoj Iyer,2024-09-06,2026-07-30 20:50:00,20:50,2026-07-30 22:56:00,22:56,40.7,349,0.0,Wallet,Website,B14,Completed,Nan,3.0,17.2,Haze,No,Single Ride,Android,1,No
Trp003079,Bk61833939,Cust00222,Siddharth Pillai,Male,47.0,Mumbai,Rtmu010,Ghatkopar - Lower Parel,Ghatkopar,Lower Parel,Mh17Cf3925,Non-Ac Seater,Drv0026,Deepak Singh,31/10/2024,2026-07-30 20:15:00,20:15,2026-07-30 21:37:00,21:37,28.6,325,0.0,Debit Card,Corporate Portal,B10,Completed,Nan,4.0,36.9,Heavy Rain,True,Weekly Pass,Web,1,No
Trp002169,Bk89739968,Cust00219,Shalini Agarwal,Female,18.0,Hyderabad,Rthy035,Lb Nagar - Hitec City,Lb Nagar,Hitec City,Ts17Cf5050,Non-Ac Seater,Drv0058,Manoj Kulkarni,2024-07-24,2026-07-30 19:40:00,Nan,2026-07-30 20:16:00,Nan,14.0,0,0.0,Nan,Website,C11,Cancelled,Traffic/Weather,4.0,58.5,Fog,True,Weekly Pass,Ios,0,No
Trp002388,Bk97031341,Cust00379,Diya Shah,Female,25.0,Chennai,Rtch042,Anna Nagar - Porur,Anna Nagar,Porur,Tn06Cf7868,Non-Ac Seater,Drv0089,Rajesh Nair,28-Feb-2024,2026-07-30 07:45:00,07:56,2026-07-30 09:23:00,09:34,33.4,439,0.0,Debit Card,Mobile App,B15,Completed,Nan,5.0,58.6,Cloudy,True,Weekly Pass,Android,Yes,0
Trp001788,Bk68045190,Cust00236,Pooja Nair,M,36.0,Mumbai,Rtmu009,Thane West - Vashi,Thane West,Vashi,Mh06Cf5820,Ac Sleeper,Drv0020,Sneha Mehta,25-Jul-2024,2026-07-30 22:45:00,23:22,2026-07-30 23:56:00,00:33,34.8,409,0.0,Credit Card,Corporate Portal,A6,Delayed-Completed,Nan,4.0,53.6,Haze,0,Monthly Pass,Web,True,No
Trp001062,Bk68829924,Cust00382,Meera Bansal,Female,36.0,Pune,Rtpu016,Viman Nagar - Kharadi,Viman Nagar,Kharadi,Mh39Cf2876,Ac Sleeper,Drv0010,Sai Iyer,"March 24, 2024",2026-07-30 17:10:00,Nan,2026-07-30 17:53:00,Nan,20.5,Inr 0,0.0,Nan,Mobile App,D9,Cancelled,Traffic/Weather,4.0,58.5,Clear,False,Single Ride,Web,Yes,0
Trp002963,Bk60182500,Cust00851,Divya Verma,Female,32.0,Pune,Rtpu017,Kharadi - Baner,Kharadi,Baner,Mh31Cf2193,Premium Ac,Drv0064,Nikhil Naidu,2024-09-23,2026-07-30 07:50:00,07:51,2026-07-30 09:14:00,09:15,27.7,367,0.0,Debit Card,Mobile App,A3,Completed,Nan,4.0,84.6,Fog,Yes,Single Ride,Android,Yes,No
Trp000362,Bk32939969,Cust00331,Sanjay Kapoor,Female,28.0,Mumbai,Rtmu001,Ghatkopar - Vashi,Ghatkopar,Vashi,Mh31Cf4644,Ac Sleeper,Drv0026,Deepak Singh,2024-10-03,2026-07-30 18:05:00,18:05,2026-07-30 19:53:00,19:53,32.5,553,85.0,Credit Card,Website,B14,Completed,Nan,5.0,35.0,Heavy Rain,Yes,Corporate Plan,Web,Y,0
Trp000841,Bk94085593,Cust00013,Lakshmi Iyer,Other,41.0,Pune,Rtpu012,Aundh - Magarpatta,Aundh,Magarpatta,Mh14Cf8933,Non-Ac Seater,Drv0050,Isha Singh,2024-05-31,2026-07-30 07:35:00,07:44,2026-07-30 08:51:00,09:00,27.6,370,0.0,Wallet,Kiosk,A14,Completed,Nan,5.0,47.3,Rain,True,Monthly Pass,Android,True,0
Trp001177,Bk55172120,Cust00431,Diya Joshi,Male,30.0,Delhi Ncr,Rtde056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,Dl21Cf1936,Ac Seater,Drv0065,Vikram Bansal,19/02/2024,2026-07-30 08:25:00,08:25,2026-07-30 08:48:00,08:48,8.3,85,0.0,Debit Card,Website,D2,Completed,Nan,5.0,54.4,Clear,1,Corporate Plan,Ios,Y,0
Trp001704,Bk28861154,Cust00205,Aman Rao,Female,22.0,Pune,Rtpu011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Mh48Cf6442,Premium Ac,Drv0076,Arjun Joshi,2024-09-21,2026-07-30 06:25:00,06:25,2026-07-30 08:10:00,08:10,39.5,618,0.0,Debit Card,Mobile App,D7,Completed,Nan,3.0,98.5,Rain,False,Weekly Pass,Ios,Y,No
Trp001594,Bk52019760,Cust00393,Kiara Kulkarni,Female,27.0,Mumbai,Rtmu003,Andheri East - Powai,Andheri East,Powai,Mh16Cf2290,Ac Seater,Drv0014,Shalini Chopra,08-Sep-2024,2026-07-30 18:40:00,18:40,2026-07-30 19:43:00,19:43,22.8,189,0.0,Wallet,Website,A13,Completed,Nan,4.0,37.4,Clear,No,Single Ride,Android,Y,0
Trp000760,Bk51734301,Cust00847,Divya Gupta,F,36.0,Pune,Rtpu018,Kharadi - Magarpatta,Kharadi,Magarpatta,Mh39Cf2876,Ac Sleeper,Drv0019,Rohan Kulkarni,2024-12-25,2026-07-30 09:25:00,09:28,2026-07-30 11:21:00,11:24,40.7,Inr 439,0.0,Upi,Website,C15,Completed,Nan,4.0,68.1,Haze,Yes,Single Ride,Ios,True,0
Trp001528,Bk48175854,Cust00377,Saanvi Nair,Female,33.0,Hyderabad,Rthy039,Uppal - Kondapur,Uppal,Kondapur,Ts41Cf4185,Premium Ac,Drv0079,Priya Bansal,2024-05-23,2026-07-30 19:10:00,19:17,2026-07-30 20:23:00,20:30,25.9,330,0.0,Upi,Corporate Portal,D8,Completed,Nan,2.0,41.8,Fog,False,Single Ride,Ios,1,1
Trp002281,Bk87659943,Cust00917,Karan Naidu,Male,33.0,Mumbai,Rtmu005,Lower Parel - Mulund,Lower Parel,Mulund,Mh03Cf6413,Ac Seater,Drv0014,Shalini Chopra,"March 27, 2024",2026-07-30 07:20:00,07:20,2026-07-30 07:43:00,07:43,10.9,104,24.0,Wallet,Website,A11,Completed,Nan,4.0,68.1,Rain,True,Weekly Pass,Ios,True,No
Trp002540,Bk54672246,Cust00759,Swati Pillai,O,30.0,Bangalore,Rtba027,Yelahanka - Bannerghatta Road,Yelahanka,Bannerghatta Road,Ka07Cf1420,Non-Ac Seater,Drv0003,Ananya Rao,06-May-2024,2026-07-30 09:55:00,09:55,2026-07-30 11:45:00,11:45,33.5,453,0.0,Credit Card,Website,D15,Completed,Nan,5.0,37.2,Clear,No,Weekly Pass,Android,Y,No
Trp000882,Bk73900081,Cust01199,Aadhya Sharma,Male,35.0,Hyderabad,Rthy040,Uppal - Gachibowli,Uppal,Gachibowli,Ts17Cf2341,Premium Ac,Drv0041,Rohan Shah,"December 09, 2024",2026-07-30 18:40:00,18:40,2026-07-30 19:06:00,19:06,9.1,138,0.0,Net Banking,Website,D14,Completed,Nan,4.0,79.9,Fog,1,Single Ride,Web,True,0
Trp002024,Bk19925477,Cust00808,Aarav Pillai,Female,30.0,Hyderabad,Rthy035,Lb Nagar - Hitec City,Lb Nagar,Hitec City,Ts16Cf2235,Premium Ac,Drv0039,Ananya Pillai,28-Jul-2024,2026-07-30 20:20:00,20:20,2026-07-30 20:55:00,20:55,14.0,217,0.0,Debit Card,Corporate Portal,A7,Completed,Nan,4.0,82.8,Fog,0,Monthly Pass,Ios,True,0
Trp001746,Bk78309636,Cust00876,Anika Kulkarni,F,41.0,Chennai,Rtch049,Velachery - Tambaram,Velachery,Tambaram,Tn10Cf4908,Ac Sleeper,Drv0025,Kiara Shah,27-Jan-2024,2026-07-30 14:55:00,14:55,2026-07-30 16:44:00,16:44,37.6,581,0.0,Credit Card,Kiosk,B6,Completed,Nan,5.0,93.3,Heavy Rain,0,Single Ride,Android,False,0
Trp002314,Bk55558235,Cust01137,Diya Singh,O,51.0,Delhi Ncr,Rtde058,Faridabad - Saket,Faridabad,Saket,Dl36Cf3546,Non-Ac Seater,Drv0040,Lakshmi Shah,2024-11-28,2026-07-30 12:05:00,12:05,2026-07-30 12:53:00,12:53,22.0,262,0.0,Upi,Corporate Portal,D3,Completed,Nan,5.0,22.9,Rain,0,Corporate Plan,Android,Yes,No
Trp002586,Bk65730429,Cust00291,Saanvi Malhotra,Female,26.0,Pune,Rtpu014,Shivajinagar - Aundh,Shivajinagar,Aundh,Mh10Cf4788,Premium Ac,Drv0089,Rajesh Nair,03-Jun-2024,2026-07-30 09:30:00,09:30,2026-07-30 09:50:00,Nan,9.3,Inr 151,0.0,Debit Card,Corporate Portal,D13,No-Show,Customer Request,4.0,57.4,Fog,1,Single Ride,Ios,1,0
Trp001508,Bk71269105,Cust00453,Karan Patel,Female,23.0,Pune,Rtpu015,Baner - Kharadi,Baner,Kharadi,Mh31Cf2193,Premium Ac,Drv0007,Ramesh Gupta,05/08/2024,2026-07-30 17:35:00,Nan,2026-07-30 18:34:00,Nan,24.4,0,124.0,Nan,Kiosk,B12,Cancelled,Driver Unavailable,4.0,58.5,Clear,1,Weekly Pass,Web,1,0
Trp002754,Bk86159734,Cust00386,Vikram Agarwal,Male,26.0,Hyderabad,Rthy031,Kukatpally - Gachibowli,Kukatpally,Gachibowli,Ts29Cf4501,Premium Ac,Drv0047,Rohan Bansal,14-May-2024,2026-07-30 17:40:00,17:40,2026-07-30 18:58:00,18:58,38.9,452,0.0,Upi,Kiosk,A12,Completed,Nan,3.0,67.6,Fog,False,Monthly Pass,Ios,True,0
Trp002180,Bk90256696,Cust00403,Tanvi Shah,Male,25.0,Delhi Ncr,Rtde055,Vasant Kunj - Connaught Place,Vasant Kunj,Connaught Place,Dl38Cf9595,Non-Ac Seater,Drv0082,Anita Bansal,07-Mar-2024,2026-07-30 20:25:00,20:25,2026-07-30 20:41:00,20:41,8.4,80,12.0,Upi,Website,D9,Completed,Nan,2.0,61.3,Heavy Rain,False,Single Ride,Android,Yes,0
Trp000237,Bk42646566,Cust00893,Kalpana Naidu,M,35.0,Chennai,Rtch050,Tambaram - Adyar,Tambaram,Adyar,Tn46Cf5956,Ac Seater,Drv0008,Sanjay Desai,26-Jul-2024,2026-07-30 10:30:00,10:30,2026-07-30 10:50:00,10:50,8.4,87,0.0,Cash,Mobile App,B9,Completed,Nan,5.0,99.8,Fog,0,Single Ride,Web,Yes,Yes
Trp000668,Bk26837606,Cust00642,Aarav Mehta,Female,33.0,Hyderabad,Rthy038,Hitec City - Kondapur,Hitec City,Kondapur,Ts05Cf6409,Non-Ac Seater,Drv0030,Sai Bansal,2024-12-11,2026-07-30 08:40:00,08:45,2026-07-30 09:19:00,09:24,14.1,117,0.0,Debit Card,Kiosk,C2,Completed,Nan,4.0,73.4,Haze,1,Weekly Pass,Web,Y,0
Trp003068,Bk29098202,Cust00507,Neha Bansal,Male,39.0,Chennai,Rtch045,Adyar - Tambaram,Adyar,Tambaram,Tn48Cf3532,Ac Sleeper,Drv0004,Siddharth Reddy,24-Nov-2024,2026-07-30 13:20:00,13:20,2026-07-30 14:19:00,14:19,20.9,287,0.0,Debit Card,Kiosk,D7,Completed,Nan,4.0,66.6,Rain,0,Monthly Pass,Web,True,0
Trp001129,Bk93920717,Cust00085,Ashok Singh,F,23.0,Pune,Rtpu019,Kothrud - Magarpatta,Kothrud,Magarpatta,Mh05Cf6539,Ac Seater,Drv0027,Aditya Naidu,01/03/2024,2026-07-30 09:50:00,09:50,2026-07-30 10:11:00,10:11,10.7,145,0.0,Cash,Corporate Portal,A9,Completed,Nan,4.0,35.7,Haze,Yes,Single Ride,Web,Y,0
Trp000495,Bk48646632,Cust00445,Arjun Bhat,Female,29.0,Delhi Ncr,Rtde051,Vasant Kunj - Saket,Vasant Kunj,Saket,Dl30Cf5438,Non-Ac Seater,Drv0045,Sunita Gupta,"March 10, 2024",2026-07-30 13:05:00,13:05,2026-07-30 13:53:00,Nan,25.7,324,0.0,Cash,Mobile App,A11,No-Show,Customer Request,4.0,78.6,Fog,0,Corporate Plan,Ios,1,Yes
Trp001328,Bk82977041,Cust00595,Sneha Mehta,Female,23.0,Mumbai,Rtmu007,Thane West - Borivali,Thane West,Borivali,Mh07Cf8119,Non-Ac Seater,Drv0089,Rajesh Nair,24/07/2024,2026-07-30 10:45:00,10:45,2026-07-30 11:53:00,Nan,22.1,279,0.0,Upi,Website,D4,No-Show,Customer Request,4.0,34.5,Fog,False,Monthly Pass,Android,True,No
Trp002016,Bk67684081,Cust00891,Kalpana Rao,Female,18.0,Mumbai,Rtmu009,Thane West - Vashi,Thane West,Vashi,Mh33Cf2312,Ac Sleeper,Drv0008,Sanjay Desai,2024-11-18,2026-07-30 08:15:00,08:15,2026-07-30 09:46:00,Nan,34.8,446,0.0,Debit Card,Mobile App,D2,No-Show,Payment Failed,4.0,42.5,Haze,1,Weekly Pass,Ios,1,0
Trp001023,Bk79847852,Cust00037,Suresh Shah,Female,27.0,Bangalore,Rtba026,Electronic City - Bannerghatta Road,Electronic City,Bannerghatta Road,Ka12Cf5952,Ac Seater,Drv0089,Rajesh Nair,18/08/2024,2026-07-30 15:25:00,15:30,2026-07-30 16:43:00,16:48,39.4,339,0.0,Cash,Website,A5,Completed,Nan,4.0,32.8,Fog,False,Single Ride,Ios,N,0
Trp002577,Bk17390038,Cust01340,Rohan Kapoor,F,31.0,Pune,Rtpu017,Kharadi - Baner,Kharadi,Baner,Mh24Cf3646,Ac Seater,Drv0043,Geeta Singh,2024-12-11,2026-07-30 22:10:00,22:21,2026-07-30 23:20:00,23:31,27.7,301,0.0,Upi,Website,A7,Completed,Nan,5.0,58.9,Clear,No,Corporate Plan,Android,1,0
